gamma_mr,gamma_mc,ie_over_iw,in_over_ie,d_ie_iw_dlog_mr,d_ie_iw_dlog_mc,d_in_ie_dlog_mr,d_in_ie_dlog_mc,det_j,abs_det_j,cond_j,good_invertibility,good_condition,good_both
1.15,0.0391,3.375853681282069,1.4335547513884692,-0.8036201520908172,-0.006893086700722653,-0.5425657670974761,-0.01195064922238318,0.005863829672228581,0.005863829672228581,160.36221710739972,1,0,0
1.15,0.0518,3.374896387576772,1.4318926774783738,-0.8010814059941442,-0.0091388224737352,-0.5400227092924499,-0.0157575759247122,0.007687929404818714,0.007687929404818714,121.44030069089227,1,0,0
1.15,0.0687,3.3736166805027983,1.4296976122740692,-0.7982412879440431,-0.011921766667245771,-0.5367879432421055,-0.020733641100257102,0.010150987766515627,0.010150987766515627,91.20207622352585,1,0,0
1.15,0.091,3.371978992592442,1.426818914315488,-0.7936712541624082,-0.04080692896089344,-0.5323735975234153,-0.027429928665804605,4.5814310981249357e-05,4.5814310981249357e-05,19988.36807879405,1,0,0
1.15,0.121,3.3635851689289304,1.4229545503998202,-0.7883770992854241,-0.044856642340731605,-0.526742047676512,-0.035841159669725314,0.004628469856993878,0.004628469856993878,194.93885176870256,1,0,0
1.15,0.16,3.3609855899204217,1.418035013427666,-0.8041861339442539,0.0005121447874390909,-0.5198417885861125,-0.0460727763268412,0.03731732213667816,0.03731732213667816,24.58794000483892,1,0,0
1.15,0.212,3.3637099020431758,1.4117335031215472,-0.7945326044266904,-0.007216652669690395,-0.5102822319914682,-0.05955411632628342,0.043635157517255246,0.043635157517255246,20.468287438768648,1,0,0
1.15,0.281,3.359220495276743,1.4034688902473103,-0.7350318857419088,-0.06433742597519602,-0.49744575276617675,-0.07712760695033909,0.02468687108419893,0.02468687108419893,32.28629077666626,1,0,0
1.15,0.373,3.347923236692874,1.3928084730672825,-0.7699038484653017,-0.04969160395204169,-0.48284167925376414,-0.09781569151367984,0.051315499839660064,0.051315499839660064,16.267418130338992,1,0,0
1.15,0.494,3.347045027219472,1.3795020279847423,-0.7513119351987548,-0.03653548168087648,-0.46327556632226835,-0.12302351893780356,0.07550304212155694,0.07550304212155694,10.44106469244853,1,0,0
1.15,0.655,3.338989125181191,1.3627252283368516,-0.7066202018681205,-0.09297700827905676,-0.4391397211245447,-0.1529418245737689,0.06724188546773577,0.06724188546773577,10.67628424119758,1,0,0
1.15,0.869,3.324238433963885,1.341986495388207,-0.6626598837055353,-0.08034952500946911,-0.40980150893744416,-0.1858454393233327,0.0902249606179164,0.0902249606179164,7.040567881849457,1,1,1
1.15,1.15,3.31934715827766,1.3172940951978456,-0.637125929537449,-0.06277770776796032,-0.37604609803330363,-0.21852464156351553,0.1156204033333762,0.1156204033333762,4.9802489256149025,1,1,1
1.15,1.53,3.308815730639041,1.2883011851749202,-0.6317214341796037,-0.10148806336690193,-0.33813225619679943,-0.25340053974576165,0.12576216454678393,0.12576216454678393,4.45011942589368,1,1,1
1.15,2.02,3.294517745414132,1.2552987588749709,-0.601904733327551,-0.07010444565116072,-0.2962383468656254,-0.28222282472709004,0.14910362896867635,0.14910362896867635,3.280683901332404,1,1,1
1.15,2.68,3.2917492686136662,1.2195959115483952,-0.5605936299398299,-0.023621598923230503,-0.25209228945354795,-0.2964795854070567,0.1602497440332871,0.1602497440332871,2.5115018129295685,1,1,1
1.15,3.56,3.288704502315528,1.1823355395202626,-0.5589682049105629,0.0006476154723050251,-0.20989030894446167,-0.3026035406861012,0.16928168614844977,0.16928168614844977,2.1903302593403544,1,1,1
1.15,4.71,3.2919078606494625,1.1454925066594457,-0.5506685859752903,0.05774089079681466,-0.17064120407270295,-0.29199193736175316,0.17064376239298107,0.17064376239298107,1.9554225722937388,1,1,1
1.15,6.25,3.3028181093715037,1.110963944614695,-0.5693633649269196,0.10717246572675145,-0.13733402545328333,-0.26605989859935353,0.16620318527465178,0.16620318527465178,2.077660005272205,1,1,1
1.15,8.29,3.318222304490355,1.0801658557092222,-0.5729289633648754,0.18176061466387183,-0.10992545812013785,-0.23082412063811641,0.15222594299192896,0.15222594299192896,2.3831077787255555,1,1,1
1.15,11.0,3.3474426427811705,1.054293698960976,-0.5908370438010201,0.23607944453824634,-0.08935735585200008,-0.19116905299818412,0.13404519307463425,0.13404519307463425,3.0212563609828296,1,1,1
1.15,14.6,3.3762502365800677,1.0331768226456675,-0.6628617921375433,0.21162139685006595,-0.0758683064979776,-0.15498062450527844,0.11878609150391548,0.11878609150391548,4.0816378722461035,1,1,1
1.15,19.3,3.399113101541583,1.0164529130746764,-0.703470187940195,0.17153438200380652,-0.06605433690518385,-0.12082904121576436,0.09633021819238927,0.09633021819238927,5.456254364765995,1,1,1
1.15,25.6,3.418085261191547,1.003708177036586,-0.7636622595967063,0.0626578792679504,-0.06009861472228729,-0.09212098780489529,0.07411497344880712,0.07411497344880712,7.959150889043216,1,1,1
1.15,33.9,3.4144418748276055,0.993916214523055,-0.8195771539271466,-0.15374318963422287,-0.05679732098231502,-0.07072855747354413,0.04923530854504003,0.04923530854504003,14.219666433442319,1,0,0
1.15,45.0,3.3804224002179453,0.9863816220631453,-0.8627827059980119,-0.39171358436328757,-0.05542169961541789,-0.0542056048748748,0.02505822584634273,0.02505822584634273,36.041980657124014,1,0,0
1.15,59.6,3.318453807871988,0.9806333174324253,-0.8846302080289207,-0.6301385023980355,-0.055183735452955705,-0.04188683574922644,0.002280963807456536,0.002280963807456536,519.2719377389225,1,0,0
1.15,79.1,3.226061171195637,0.9761208564989075,-0.8777861005658553,-0.751586012392329,-0.055746360956185584,-0.03670749792517782,-0.009676853671171881,0.009676853671171881,138.4515279056745,1,0,0
1.53,0.0126,3.2677625804719144,1.3662467984736917,-0.8573347300071413,-0.002292867462220046,-0.5938518854949117,-0.0036491188120199294,0.001766892625837779,0.001766892625837779,615.5997191841745,1,0,0
1.53,0.0168,3.2674761125079743,1.3657908821795843,-0.8567029603624392,-0.001982108885817731,-0.5930265827057629,-0.004172917207827137,0.0023995072661856564,0.0023995072661856564,452.44144242332857,1,0,0
1.53,0.0222,3.2672750165129782,1.3652203341615046,-0.8818688776985697,-0.0022749862086441073,-0.5923347723703856,-0.005481818655326299,0.0034866918272767116,0.0034866918272767116,323.6815037962161,1,0,0
1.53,0.0295,3.2669198494097125,1.3644505077114952,-0.8805942682247934,0.01969184229044427,-0.5908632009738074,-0.0068291595138923996,0.017648903693529755,0.017648903693529755,63.727643961984974,1,0,0
1.53,0.0391,3.272115739677976,1.3635415643354631,-0.8789205295224517,0.018518398581089918,-0.5889213429777952,-0.009224321079010025,0.019013325329422175,0.019013325329422175,58.87632534214992,1,0,0
1.53,0.0518,3.271447741264954,1.3621950897766835,-0.8767069648214324,-0.006538661754463151,-0.5863617870029962,-0.012786381399701958,0.0073758882370267625,0.0073758882370267625,150.84184564084035,1,0,0
1.53,0.0687,3.270515206186691,1.360411714156472,-0.8737111665770472,-0.008241646744912649,-0.5829707794547581,-0.0167752068987142,0.009852046362174419,0.009852046362174419,112.00591876957188,1,0,0
1.53,0.091,3.269430914434893,1.3580900015097013,-0.8699362454529888,-0.010503140564394347,-0.5785470548549797,-0.021901043727042997,0.012975950711147297,0.012975950711147297,84.15117810881264,1,0,0
1.53,0.121,3.2679332334968407,1.3550278105101534,-0.8394181188495832,-0.03669622405404645,-0.5723881516335865,-0.0292439662470472,0.0035434312765694614,0.0035434312765694614,291.9319095522713,1,0,0
1.53,0.16,3.260437455573116,1.3509229314860756,-0.8539616439148233,-0.0403207416790758,-0.5653842975753818,-0.03821334433801202,0.009836016138429254,0.009836016138429254,106.94410489810481,1,0,0
1.53,0.212,3.25811309707905,1.3457209317486938,-0.8709792928908089,0.00048543735435816143,-0.5560541442767769,-0.048315721724720324,0.04235192259598362,0.04235192259598362,25.22806420239978,1,0,0
1.53,0.281,3.2605561869175825,1.3391055660778768,-0.8403220237297055,-0.0279483365235729,-0.5430518337642884,-0.06259203723098274,0.03742007199551678,0.03742007199551678,26.839902257280183,1,0,0
1.53,0.373,3.2512553307151086,1.3303625376199,-0.8040854605513432,-0.05625224179443095,-0.5268356146063377,-0.08044454621767338,0.035048605615528375,0.035048605615528375,26.60383742349198,1,0,0
1.53,0.494,3.2467732272494065,1.3193949927625093,-0.8317032472581714,-0.04115450811476306,-0.5078066194338485,-0.10109511298952888,0.06318260211510218,0.06318260211510218,15.151985122558807,1,0,0
1.53,0.655,3.2411917172689444,1.3056415001193216,-0.7936870290838327,-0.028110158000043416,-0.4825946472121657,-0.1247818645501462,0.08547193557523758,0.08547193557523758,10.188234348226784,1,0,0
1.53,0.869,3.239878007111401,1.28878689638316,-0.7678085888826705,-0.03428837177977975,-0.45268679037792964,-0.15282986889081912,0.10182219300390968,0.10182219300390968,7.917005084214843,1,1,1
1.53,1.15,3.2328097005290193,1.26828123910632,-0.7647141624153758,-0.05802862166387607,-0.41779384223404026,-0.18173771357888033,0.1147334026142627,0.1147334026142627,6.788201690020369,1,1,1
1.53,1.53,3.2256220196264875,1.2441390916270092,-0.7379732074549415,-0.07301613528261047,-0.3775498537623177,-0.2116919757028447,0.12865577510366266,0.12865577510366266,5.55058180720349,1,1,1
1.53,2.02,3.214946045351396,1.216490050169947,-0.69272195775403,-0.043702218308148466,-0.3326568140514173,-0.23711239460943928,0.14971512149222868,0.14971512149222868,4.08798542744605,1,1,1
1.53,2.68,3.2149830046217622,1.1864156528242285,-0.6722178462756399,-0.018703761153418676,-0.285909448926082,-0.25169831163448453,0.16384851491392902,0.16384851491392902,3.346786179895197,1,1,1
1.53,3.56,3.210343075383257,1.1545474408743273,-0.6706071333804712,-0.0011639611968390505,-0.24019119637023442,-0.25977952518005704,0.17393042945954068,0.17393042945954068,2.9684221017793555,1,1,1
1.53,4.71,3.214697966688469,1.1227992546398928,-0.663749527158156,0.06065829792404401,-0.19715514613041862,-0.2531503292487619,0.1799875069300346,0.1799875069300346,2.664960378427717,1,1,1
1.53,6.25,3.225169784319855,1.0926699009922267,-0.6697638027210497,0.12423770712720751,-0.1596842039369213,-0.23283692975522982,0.17578454684831316,0.17578454684831316,2.7263782154851293,1,1,1
1.53,8.29,3.245202501084976,1.0656299596107826,-0.6759031921967323,0.1690208955201248,-0.12875889240495084,-0.20507409993784886,0.16037318208532794,0.16037318208532794,3.066253128851717,1,1,1
1.53,11.0,3.2666665552953376,1.0423216116168998,-0.7260037983069417,0.16779481420587194,-0.10597924398654014,-0.1734209034944206,0.14368700219717123,0.14368700219717123,3.8949406559822846,1,1,1
1.53,14.6,3.286446185399757,1.0230033919712584,-0.7745127585699431,0.1597825780642745,-0.08929010972602792,-0.14201470588888976,0.12425920554316984,0.12425920554316984,5.061948368301592,1,1,1
1.53,19.3,3.3056798083661123,1.0076466443724348,-0.8062642369440975,0.12555257688561808,-0.07712716307624111,-0.11188282222643789,0.09989063236165044,0.09989063236165044,6.701183096939773,1,1,1
1.53,25.6,3.3170668404701087,0.9957166138526832,-0.880381048008496,0.0033931641022262263,-0.07015169049593002,-0.0868830990068148,0.07672826995574682,0.07672826995574682,10.165803984371482,1,0,0
1.53,33.9,3.3065099201390127,0.9863913554507151,-0.947342328152217,-0.20243390719444332,-0.06615204252947195,-0.06794126748475934,0.05097222207849045,0.05097222207849045,18.533207403715856,1,0,0
1.53,45.0,3.2674760903292634,0.9790728684111017,-0.9711182220964422,-0.4210108350921653,-0.06348378588912756,-0.053043117223255325,0.024783775980307066,0.024783775980307066,45.45793531992656,1,0,0
1.53,59.6,3.2033426626297916,0.9733933219619442,-0.9823335801425762,-0.6323964807988935,-0.06248508613563388,-0.04174401152257588,0.0014911957138943194,0.0014911957138943194,919.0945795096352,1,0,0
1.53,79.1,3.1125617379543336,0.9688470896363968,-0.9611841194401515,-0.7384752252186793,-0.06236013751284025,-0.036982217932978116,-0.01050469601560916,0.01050469601560916,140.3564839724513,1,0,0
2.02,0.0126,3.1617029512522956,1.2916404502503278,-0.9122488140332767,-0.0011062641250759965,-0.6146567826718424,-0.002716756296132373,0.0017983849612597021,0.0017983849612597021,672.8296871761603,1,0,0
2.02,0.0168,3.1615647360101535,1.2913010221510164,-0.9113770374126069,-0.0013040655743330228,-0.6137940919833766,-0.003205769059582965,0.0021212365630672034,0.0021212365630672034,569.1772258658218,1,0,0
2.02,0.0222,3.1613821740343115,1.2908518873891708,-0.9109586958971206,-0.0017317330247274931,-0.6127872145932265,-0.004265977096658564,0.0028249450760572067,0.0028249450760572067,426.68740820212093,1,0,0
2.02,0.0295,3.1611413052332824,1.2902579364268547,-0.9100261198058831,-0.0022760291356096357,-0.611393161955013,-0.005608980961466043,0.0037127705305059037,0.0037127705305059037,323.7405328344191,1,0,0
2.02,0.0391,3.1608226719421024,1.2894730664707554,-0.9320689945948383,-0.003003465531122668,-0.6099964526601146,-0.007446551327975782,0.00510859628979349,0.00510859628979349,242.9026787458126,1,0,0
2.02,0.0518,3.1604069346527854,1.2884371969628057,-0.9302443754233182,-0.003932150626345273,-0.6075512419703787,-0.009810086395530094,0.00673679469520801,0.00673679469520801,183.2545154078725,1,0,0
2.02,0.0687,3.159860160191751,1.2870717537223586,-0.9456974784104726,-0.00515265491496874,-0.6048168673348133,-0.012920764455187233,0.009102721760277509,0.009102721760277509,138.4503388858483,1,0,0
2.02,0.091,3.1591460200564434,1.2852753355988487,-0.9427005150659273,-0.006677808041478706,-0.600637941249112,-0.01689788766949866,0.011918702535472035,0.011918702535472035,104.84921919074664,1,0,0
2.02,0.121,3.1582185637677624,1.2829177690916371,-0.9384304899081037,-0.02890974695167576,-0.5950968609931861,-0.022701231711723346,0.004099428333700344,0.004099428333700344,301.5370637108778,1,0,0
2.02,0.16,3.15206086002659,1.2797117497320751,-0.9100689934044754,-0.0311919695918511,-0.587450800245151,-0.02966479236413982,0.008673260228430155,0.008673260228430155,135.48687666322525,1,0,0
2.02,0.212,3.150621744270503,1.2756928943574388,-0.9036255798438533,0.006426714540874728,-0.5781033526358065,-0.03721551742425162,0.03734419873419137,0.03734419873419137,30.82024340274116,1,0,0
2.02,0.281,3.1536327465966885,1.2706093426364453,-0.900269501159627,0.00236027140246061,-0.5660024879052659,-0.04799474698965647,0.044544126416584895,0.044544126416584895,25.39951750301333,1,0,0
2.02,0.373,3.151200891076608,1.263916280701956,-0.8673128194240558,-0.04108574048384823,-0.550192217972953,-0.06262328300456481,0.03170892146041005,0.03170892146041005,33.416583426044426,1,0,0
2.02,0.494,3.1435658926196424,1.255265346443459,-0.8721943789084425,-0.026131902252506115,-0.5313589881202774,-0.0787606491279396,0.05480917431001941,0.05480917431001941,19.104147634629776,1,0,0
2.02,0.655,3.144810792520483,1.244656744774998,-0.8394847261886551,-0.029248876398950175,-0.5067956259603279,-0.097965652471229,0.0674174663174604,0.0674174663174604,14.34836719271223,1,0,0
2.02,0.869,3.136391353025814,1.231235074548458,-0.8586440028278841,-0.05135331133530179,-0.4785033278666781,-0.12099241635859326,0.07931668232304498,0.07931668232304498,12.318625748577048,1,0,0
2.02,1.15,3.1322571396953314,1.2150793572619585,-0.8216147302001674,-0.03306597168314376,-0.4431651633806321,-0.14369909135721518,0.10341160343216779,0.10341160343216779,8.519848420606742,1,1,1
2.02,1.53,3.1282679810591,1.1959322810434185,-0.7995110836686233,-0.02949585870555614,-0.4030355100142029,-0.16826351156313873,0.1226406640150323,0.1226406640150323,6.623598305980555,1,1,1
2.02,2.02,3.125040873769388,1.1739130953404537,-0.7604439699737839,-0.004022212161205629,-0.3580195283804462,-0.19012687207937853,0.14314080290173944,0.14314080290173944,4.987520053067674,1,1,1
2.02,2.68,3.127288800203027,1.149647155867591,-0.7601959920846565,-0.0016366335430346365,-0.3114218546109192,-0.20455692894636252,0.15499367408488035,0.15499367408488035,4.396800510218824,1,1,1
2.02,3.56,3.1246381004990473,1.123571915671212,-0.7462113767935966,0.009107891685400469,-0.263975897367083,-0.21393353352945885,0.16204390047811232,0.16204390047811232,3.8923648535361077,1,1,1
2.02,4.71,3.1295191963964015,1.0972578043797903,-0.7302646546710486,0.058584992607838386,-0.21851149557511415,-0.21141132837541193,0.16718771506261362,0.16718771506261362,3.4754682799257486,1,1,1
2.02,6.25,3.138958031377043,1.071896640581119,-0.7408865190567935,0.09506236446376017,-0.17873064796103702,-0.19790880541094957,0.16361852392892284,0.16361852392892284,3.5641136477834623,1,1,1
2.02,8.29,3.152860203194192,1.0486645382802435,-0.7797334847878694,0.12571742341526573,-0.14619740949809074,-0.17730709400710865,0.15663183991985963,0.15663183991985963,4.074243581413738,1,1,1
2.02,11.0,3.169823251390446,1.0283655029090595,-0.8178448330976716,0.13792914838568143,-0.12050342796342485,-0.15188409463972283,0.14083855722736557,0.14083855722736557,4.949121940591225,1,1,1
2.02,14.6,3.186762956868367,1.0113316821880924,-0.8554849129691209,0.1312002479975083,-0.10121716714253258,-0.12607077136975087,0.12113136030390678,0.12113136030390678,6.239448657339396,1,1,1
2.02,19.3,3.201857710591725,0.9975834804391418,-0.9132007436251264,0.06533339958873872,-0.08801550547438665,-0.10163047916392809,0.09855938133663997,0.09855938133663997,8.571287065509155,1,1,1
2.02,25.6,3.202696930849664,0.9865453183849161,-0.9960994386839909,-0.07842663599247447,-0.08004708610969836,-0.08114536750123372,0.07455103133520148,0.07455103133520148,13.491849582662356,1,0,0
2.02,33.9,3.1826712309859753,0.9777318838615087,-1.0437588456411526,-0.24436219980405488,-0.07433305667113474,-0.06406933625083283,0.048708747199846164,0.048708747199846164,23.747779933977384,1,0,0
2.02,45.0,3.142834900015519,0.9708500898051851,-1.0566612611438386,-0.4266487135612799,-0.07055145076464248,-0.05054452994627743,0.023307761048339332,0.023307761048339332,56.01903722172623,1,0,0
2.02,59.6,3.0781224307435333,0.9653461205936616,-1.053377551725588,-0.6202169891404381,-0.0685661928517323,-0.040764611362391394,0.0004146088266368947,0.0004146088266368947,3619.4027851752735,1,0,0
2.02,79.1,2.9909040842664445,0.9608642287816656,-1.0150674891305074,-0.7094947345836117,-0.06758220506585905,-0.03645882741448152,-0.010941048245516616,0.010941048245516616,140.71445425818672,1,0,0
2.68,0.0126,3.045681661098234,1.2166126840794889,-0.9619426584926596,-0.0005942090775899946,-0.5944004270093767,-0.00196816438337452,0.0015400631498415113,0.0015400631498415113,830.2568098068376,1,0,0
2.68,0.0168,3.0456074213667987,1.2163667841079926,-0.9614926534541383,-0.0007053075351800969,-0.5936979178070431,-0.0023226470806293237,0.0018144684895417549,0.0018144684895417549,703.7590685705422,1,0,0
2.68,0.0222,3.0455081678373035,1.2160413537081123,-0.9608981545224646,-0.000929976810226838,-0.5927686600587353,-0.003091389041396853,0.0024192489171053475,0.0024192489171053475,526.9014563896401,1,0,0
2.68,0.0295,3.045380030194139,1.215610900120843,-0.9601134374772553,-0.0012140361066440666,-0.5915402402310257,-0.004065421755166663,0.0031851148459745115,0.0031851148459745115,399.27844190763517,1,0,0
2.68,0.0391,3.045209728888936,1.2150419763529894,-0.9590736735667964,-0.0016118437987214548,-0.5899177203910676,-0.0053991255746145645,0.004227303979525792,0.004227303979525792,299.917604225724,1,0,0
2.68,0.0518,3.0449859219036086,1.214290772108279,-0.9577185056805464,-0.020092727491807103,-0.5877780294389248,-0.007635079102172859,-0.004497807222701931,0.004497807222701931,280.8376797668413,1,0,0
2.68,0.0687,3.0402914314621037,1.213173061845629,-0.9559330844523466,-0.02063322983111907,-0.5849600476431698,-0.009897735808516632,-0.002608041984514137,0.002608041984514137,481.780818238492,1,0,0
2.68,0.091,3.0399367305463225,1.2118686810197723,-0.9535979989196791,-0.003306663498254754,-0.5812571719189534,-0.012275350402022675,0.00978372770592351,0.00978372770592351,127.48657321541236,1,0,0
2.68,0.121,3.0394785588936872,1.2101554292335501,-0.935431329047641,-0.00428242826262507,-0.575866346772657,-0.0161448132253229,0.012636257773675857,0.012636257773675857,95.50299810498714,1,0,0
2.68,0.16,3.0388871990645083,1.207911932953291,-0.911463923892932,-0.005531140800003848,-0.5690373179300824,-0.02122731069514223,0.016200502373960902,0.016200502373960902,71.28321392807844,1,0,0
2.68,0.212,3.0381314468382006,1.2049855072993685,-0.9069480536213506,0.010239135687138268,-0.5608045538501277,-0.026967639284993877,0.030200401881124363,0.030200401881124363,37.65137004501966,1,0,0
2.68,0.281,3.0413915517588226,1.201316016836318,-0.9208386088767421,0.008078861143619432,-0.5506773935826687,-0.034900395119797534,0.03658647748904764,0.03658647748904764,31.468183607428667,1,0,0
2.68,0.373,3.040113780998337,1.1964218936639401,-0.9278259432237028,-0.028357846898906695,-0.5376312046260006,-0.0460240562579294,0.027456250019635205,0.027456250019635205,41.964084453762766,1,0,0
2.68,0.494,3.0344432942740402,1.1900391736220142,-0.8988314147801815,-0.013450356353991522,-0.5199281803534197,-0.05789180183026392,0.04504175083903415,0.04504175083903415,23.975020567105897,1,0,0
2.68,0.655,3.0368247321611532,1.182265468474819,-0.8917984679560803,-0.01466194934628183,-0.4984238212614176,-0.0723247265787076,0.05719121553791871,0.05719121553791871,18.290392982530992,1,0,0
2.68,0.869,3.030846823261862,1.172298436939549,-0.8744986300004415,-0.01649243996478788,-0.4721513121074639,-0.0894631297961849,0.0704484572730872,0.0704484572730872,14.066198966386333,1,0,0
2.68,1.15,3.032793047345236,1.1603956212749025,-0.8456148913142122,0.0005679500635552769,-0.4401208674956548,-0.10695440396422667,0.09069220335845204,0.09069220335845204,10.046990288494785,1,0,0
2.68,1.53,3.0309863524935747,1.1460227715756144,-0.8440996435958091,-0.012147953021341652,-0.4040255662542836,-0.12696750913151938,0.10226514560788516,0.10226514560788516,8.606320555060586,1,1,1
2.68,2.02,3.0298210077673087,1.129332572085727,-0.8295704090721857,-0.00438712672418168,-0.3629102032573915,-0.14549873920615558,0.11910931555154905,0.11910931555154905,6.916837759001648,1,1,1
2.68,2.68,3.0299183356090063,1.11060206916028,-0.8334985886668793,-0.004624729621425275,-0.31934521490077006,-0.15866935832585946,0.1307738009544712,0.1307738009544712,6.121529558707452,1,1,1
2.68,3.56,3.028682868150171,1.0902842606125926,-0.7995201525777984,0.0285910353325025,-0.2732096228319887,-0.16741654879687048,0.1416642506176914,0.1416642506176914,5.044599164716723,1,1,1
2.68,4.71,3.0369198831210906,1.06960408125678,-0.8018448519702425,0.06596166155917875,-0.229674832436675,-0.16824917730936276,0.1500594702395901,0.1500594702395901,4.6382393691112105,1,1,1
2.68,6.25,3.044805878362838,1.0491591109436766,-0.8157494938992679,0.07519001170386307,-0.19031633403726972,-0.16113846305715987,0.14575850707028265,0.14575850707028265,4.823515167331202,1,1,1
2.68,8.29,3.055381559139836,1.0300391705498038,-0.8545402334347594,0.09271122496839389,-0.1574540975805383,-0.1473376483206684,0.14050371065265718,0.14050371065265718,5.404387333904673,1,1,1
2.68,11.0,3.067567658541146,1.0129858518350063,-0.8930183108530084,0.09276915067896839,-0.13079411887683332,-0.12887161103419054,0.1272183677246666,0.1272183677246666,6.446138508964515,1,1,1
2.68,14.6,3.078184061010122,0.9983627443873712,-0.941602649802402,0.06470834824802996,-0.1106588273663988,-0.10962275250194321,0.11038162417240618,0.11038162417240618,8.167579012331666,1,1,1
2.68,19.3,3.083367148051052,0.9862198537050172,-1.006939013068899,-0.014806104320231942,-0.09655242480934136,-0.09075125961095937,0.0899514185133204,0.0899514185133204,11.381703770759804,1,0,0
2.68,25.6,3.0745730430240994,0.9762296819948825,-1.056307750971486,-0.1265250547060318,-0.08640217830878444,-0.07326770976627983,0.06646120938481136,0.06646120938481136,17.164238871556993,1,0,0
2.68,33.9,3.052413756374701,0.9682954661369261,-1.0786289962217026,-0.2626176862925384,-0.07915030656008125,-0.058504906477264904,0.042318818169463174,0.042318818169463174,29.316807727811778,1,0,0
2.68,45.0,3.01023891914143,0.9618975859575285,-1.089922570320947,-0.43056661153010495,-0.07461470464344575,-0.04731398266788881,0.019441977052858085,0.019441977052858085,71.02420922960377,1,0,0
2.68,59.6,2.946904888706545,0.9567013373715314,-1.0586856435531447,-0.5910609008805799,-0.07121682899337169,-0.038793197327608595,-0.0010236820244170428,0.0010236820244170428,1442.5810793431338,1,0,0
2.68,79.1,2.8654502945140647,0.9523946503419357,-1.0147786340502871,-0.6626083619045778,-0.06967508876754043,-0.035033589771165156,-0.010615958059954925,0.010615958059954925,138.92585717746087,1,0,0
3.56,0.0126,2.924970182276356,1.145359320367902,-0.9475449311452027,-0.00021986471192044171,-0.5492327584147023,-0.0013329856905162124,0.001142306932131607,0.001142306932131607,1050.0669505399933,1,0,0
3.56,0.0168,2.9249427126570238,1.145192778819812,-0.9472677815589705,-0.0002590681928040615,-0.5486568372646383,-0.0015732312815145003,0.001348131770619675,0.001348131770619675,888.8905570659938,1,0,0
3.56,0.0222,2.924906456052927,1.1449723331153723,-0.9468966512692297,-0.0003435715394358106,-0.5478948462012262,-0.002094304959076579,0.0017948492767278518,0.0017948492767278518,666.7990781242573,1,0,0
3.56,0.0295,2.924858705040505,1.14468069458791,-0.9464181285570684,-0.00044950830193476885,-0.546887264170717,-0.0027548537740228903,0.0023614131877919904,0.0023614131877919904,505.9665475294353,1,0,0
3.56,0.0391,2.92479595622168,1.144295124539181,-0.9457810732601302,-0.0005929511584350108,-0.5455561704121792,-0.0036598617863769353,0.003137939845066045,0.003137939845066045,379.91131729363303,1,0,0
3.56,0.0518,2.924713723890592,1.1437858300400237,-0.9449425660884475,-0.0007746429131225939,-0.5437996428990372,-0.004825706277450366,0.004138764733472742,0.004138764733472742,287.19776504073883,1,0,0
3.56,0.0687,2.9246063391451593,1.1431138882547238,-0.9258694957709214,-0.0010087936199065168,-0.5409661180433795,-0.006362947503095371,0.005345535827839997,0.005345535827839997,215.11320024705554,1,0,0
3.56,0.091,2.9244668603569326,1.1422287427685467,-0.9245443947206143,0.013846464581417906,-0.5379211381593717,-0.007794199125119655,0.014654389099585441,0.014654389099585441,78.07942517190175,1,0,0
3.56,0.121,2.9280101966086494,1.1411978509364635,-0.9360699432571893,0.013399693722591716,-0.5344915054727046,-0.010430517638561829,0.01692571652473288,0.01692571652473288,68.64996840227587,1,0,0
3.56,0.16,2.927750838405384,1.1396724462092254,-0.9337738079931331,-0.002410688959967472,-0.5292711676657821,-0.014445415995560141,0.012212842941498117,0.012212842941498117,94.338928561697,1,0,0
3.56,0.212,2.9274230721297356,1.137679662783646,-0.9308196460934464,-0.003005934655025018,-0.5224781705749988,-0.018742072617146627,0.015874954161124635,0.015874954161124635,71.78274588129015,1,0,0
3.56,0.281,2.927015627858101,1.1350883913153398,-0.9442645841615354,-0.01857936175776829,-0.514214326033637,-0.024752865693741116,0.013819480446700836,0.013819480446700836,83.71116368885744,1,0,0
3.56,0.373,2.922864198938179,1.1316059785905808,-0.9391497955765736,-0.018981722930027606,-0.5029397781440735,-0.03173878468991059,0.02026080963415806,0.02026080963415806,56.06671530335941,1,0,0
3.56,0.494,2.9223647141659295,1.127311734326333,-0.9032621656500337,0.01012631866393528,-0.4875253345589564,-0.039302153714961735,0.04043698537377251,0.04043698537377251,26.056809273741848,1,0,0
3.56,0.655,2.9253404126346796,1.1219953259377498,-0.9130516984200121,-0.0048361570261928125,-0.47007847933029995,-0.05003183447400341,0.043408278100882464,0.043408278100882464,24.312836029913377,1,0,0
3.56,0.869,2.9211784395346196,1.115039284181941,-0.9009559959738935,-0.0048595057076103055,-0.44795716161281,-0.062297824102864344,0.05395074777798021,0.05395074777798021,18.784166321187765,1,0,0
3.56,1.15,2.9241524746815286,1.1067662153854938,-0.8953894189811802,-0.002614152233377199,-0.42116345045816556,-0.07545494383900714,0.06646057294863413,0.06646057294863413,14.75002862090552,1,0,0
3.56,1.53,2.9205362164306736,1.0965021432986972,-0.8983583766661996,-0.013356606229556232,-0.3902837136348073,-0.09059678569541764,0.07617551544768196,0.07617551544768196,12.625075825947855,1,0,0
